nombreh_id,p_comentario,p_fecha_comen,p_puntuacion,p_pais_de_origen
Rincón Familiar Hostel Boutique,"Great location and Host
Exceptional
",2022-12-01,5.0,United States of America
Rincón Familiar Hostel Boutique,Very Good,2022-12-01,4.0,United States of America
Rincón Familiar Hostel Boutique,Good,2022-12-01,3.5,Spain
Rincón Familiar Hostel Boutique,"location for old city. Excellent lots of restaurants nearby. Staff are so friendly and so helpful. Couldn’t do enough for you.
Super friendly, super convenient, but some hot drinking making facilities would be useful
 there was no on-site kitchen or restaurant or kettle available to make a hot drink The towels were changed every day and the soap taken away. They should be left for three days. Environmental purposes. Pillows were extremely hard.",2022-12-01,4.0,United Kingdom
Rincón Familiar Hostel Boutique,"Helpful friendly staff 
Location
Friendly helpful staff and location
",2022-12-01,4.5,Australia
Rincón Familiar Hostel Boutique,"The people at the front desk were very helpful and the room and cleanliness were great!
Great experience. Thanks for everything!
",2022-12-01,5.0,United States of America
Rincón Familiar Hostel Boutique,Wonderful,2022-11-01,4.5,United States of America
Rincón Familiar Hostel Boutique,Wonderful,2022-12-01,4.5,United States of America
Rincón Familiar Hostel Boutique,"Very friendly and supportive staff, OK price, nice breakfast, close to old town, charming place
Charming little hostel with friendly staff, but could be a bit cleaner
 The room and bathroom felt small and a bit unclean. There was a strange smell in some of the furniture and the bed linens did not fit the bed. The walls are extremely thin so you can hear everything.",2022-12-01,3.0,Belgium
Rincón Familiar Hostel Boutique,Exceptional,2022-12-01,5.0,Canada
Rincón Familiar Hostel Boutique,Todo Todo bien,2022-12-01,4.5,Panama
Rincón Familiar Hostel Boutique,"ubicación privilegiada, caminas hacia todos lados. 
Fueron muy amables y nos guardaron las maletas por toda la tarde, ya que viajábamos de noche. nada",2022-12-01,5.0,Chile
Rincón Familiar Hostel Boutique,Very Good,2022-11-01,4.0,Ecuador
Rincón Familiar Hostel Boutique,"Posizione centralinissima, ho trovato comfort eccellenti, fantastica la loro disponibilità, la loro professionalità, posizione ottimale, abbondante colazione, grande capera, comodo letto e cuscini, eccellente pulizia. Non sbaglio mai con booking.com , trovo delle strutture strepitose a dei prezzi super. Un consiglio col cuore fidatevi di me. Non vi pentirete. Nulla da segnalare",2022-11-01,5.0,Italy
Rincón Familiar Hostel Boutique,"Posizione centralinissima, 2 minuti a piedi alla Piazza Grande, ho trovato comfort eccellenti, fantastica la loro disponibilità, la loro professionalità, posizione ottimale, abbondante colazione, pulizia super super super eccellente, camera grandissima, wifi perfetto. Non sbaglio mai con booking.com , trovo delle strutture strepitose a dei prezzi super. Un consiglio col cuore fidatevi di me. Non vi pentirete. Nulla da segnalare",2022-11-01,5.0,Italy
Rincón Familiar Hostel Boutique,Comodidad El acceso al parqueadero,2022-11-01,4.5,Colombia
Rincón Familiar Hostel Boutique,Todo Ok,2022-11-01,5.0,Colombia
Rincón Familiar Hostel Boutique,Very Good,2022-11-01,4.0,Dominican Republic
Hotel Boutique Portal de Cantuña,Very Good,2022-12-01,4.0,United States of America
Hotel Boutique Portal de Cantuña,Wonderful,2022-11-01,4.5,Switzerland
Hotel Boutique Portal de Cantuña,"It is very close to numerous tourist and historical sites, like famous churches, museums, and Independance Square, all within walking distance, and saving a lot of traffic jam if one were to be in the new town. 
Hotel assistant (Mr. Darwin) was very helpful and assisted in arranging for site tours by car, airport drop-off. The restaurant affiliated to the hotel was very homely and service was warm and kind, with candle light dinner and hot breakfast. Food was prepared with daily new purchase like meat and vegetables. Mr. Efren Lopez, driver of a hotel arranged car, was very polite and helpful, serving also as a tourist guide. He used phone tool for instant translation and communication with passengers and drove safely. His car service charged very fairly. He was able to make visitors feel comfortable. We took a photo with him at the airport for departure as a good keepsake and good memory. I would strongly recommend him as the best option (Mr. Darwin has his contact).
An advanturous trip at such high altitude. Walk and talk slowly in Quito and take deep breath!
 The bathroom does not have a ventilator, nor a TV in the room (for World Cup 2022). All power sockets seemed to be loose for phone chargers. Sound proof was poor and one could hear chatting in other rooms or common areas.",2022-12-01,3.5,United States of America
Hotel Boutique Portal de Cantuña,No hay Tv y wifi no llega a las habitaciones,2022-12-01,3.5,Ecuador
Hotel Boutique Portal de Cantuña,O proprietário e sua equipe muito gentis e prestativos. O prédio é bem antigo mas muito bonito e conservado Às vezes um pouco de barulho além da hora,2022-11-01,4.5,Brazil
Hotel Boutique Portal de Cantuña,Ubicacion Muy antigua viejo y sucio,2022-12-01,2.5,Spain
Hotel Boutique Portal de Cantuña,Exceptional,2022-12-01,5.0,Colombia
Hotel Boutique Portal de Cantuña,Pleasant,2022-11-01,3.0,Spain
Hotel Boutique Portal de Cantuña,Wonderful,2022-12-01,4.5,Ecuador
Hotel Boutique Portal de Cantuña,Very Good,2022-12-01,4.0,United States of America
Hotel Boutique Portal de Cantuña,La ubicación del hotel estuvo buena Que el personal realice el servicio de limpieza a la habitación.,2022-11-01,3.0,Peru
Hotel Boutique Portal de Cantuña,Good,2022-11-01,3.5,Brazil
Hotel Boutique Portal de Cantuña,"The location is great. Charming interior.
Not great.
 We were able to take hot shower only once. After that the “eco solar system” shut down or broke and we were left without hot water - really disappointing after full days of sightseeing.  All the signs about eco friendliness do not make sense since the sink was leaking  and we left the shower water running for 5-10 in hope of hot water (water wasted). We were told to let it run for 2-3 mins but then we realized something was wrong and we were out of luck for hot water for two days.  The staff was very friendly and helpful but the hot water problem was not theirs to resolve, especially on the weekend.",2022-11-01,3.0,United States of America
Hotel Boutique Portal de Cantuña,Exceptional,2022-11-01,5.0,United States of America
Hotel Boutique Portal de Cantuña,Very Good,2022-11-01,4.0,Slovenia
Hotel Boutique Portal de Cantuña,"Vieille maison traditionnelle, type hacienda, sa situation géographique idéale pour visiter le centre historique. petit déjeuner simple mais correct Le lavabo en mauvais état, les fenêtres vétustes et le bruit du restaurant en dessous.",2022-10-01,4.0,France
Hotel Boutique Portal de Cantuña,"This boutique hotel in conveniently located close to “Old Quito”. The hotel was once the family home (uncle) of the current owner. The rooms are spacious and clean and the hotel is very secure. There is a good restaurant on the main floor with a wood fired pizza oven. we were well received by staff and I would recommend this hotel to friends.
Lovely Family Run Boutique Hotel
 Nothing",2022-11-01,5.0,Canada
Hotel Boutique Portal de Cantuña,Very Good,2022-11-01,4.0,United States of America
Hotel Boutique Portal de Cantuña,Good,2022-11-01,3.5,Venezuela
Hotel Boutique Portal de Cantuña,"Fascinating, centrally located building adorned with historical curiosities.  The staff were extremely helpful.
Wonderful
 A light over the bathroom mirror would have been helpful for shaving.",2022-11-01,4.5,United States of America
Hotel Bellavista Quito,Exceptional,2022-11-01,5.0,Ecuador
Hotel Bellavista Quito,La vista El estado de las cortinas. Un poco viejas,2022-12-01,4.0,Ecuador
Hotel Bellavista Quito,Las instalaciones La habitacion da a la calle y entra mucha luz exterior y ruido debe colocar persiana mas oscura.,2022-09-01,4.5,United States of America
Hotel Bellavista Quito,Wonderful,2022-12-01,4.5,Ecuador
Hotel Bellavista Quito,La atención del personal y la zona donde se encuentra ubicado Poco espació estacionamiento y pocas habitaciones,2022-12-01,4.5,Ecuador
Hotel Bellavista Quito,Realmente lo único bueno fue el desayuno Por error nuestro tuvimos que cambiar el día de reservación y tenía un valor extra y ok como fue nuestro error lo asumimos pero el dormitorio nos que nos  dieron  super pequeño el anuncio decía cama Queen size.. nada que ver eran 2 camas unidad y obvio estorban.. éramos 2 y nos dejaron una sola  toalla  y vieja. El lugar parecía tranquilo pero no.. se escuchaba todo las persianas no opacaban nada los focos de la calle.. y a la madrugada parecía que entraba gente un poco pasada de alcohol.,2022-12-01,1.5,Ecuador
Hotel Bellavista Quito,Muy comodo muy limpio con todo lo que necesitamos el señor muy amable y siempre el desayuno fue a tiempo todo muy limpio y rico quede muy contenta Sugerencia que aya plancha xfis,2022-12-01,5.0,Mexico
Hotel Bellavista Quito,Exceptional,2022-12-01,5.0,Mexico
Hotel Bellavista Quito,Las cortinas estaban dañadas y no se podían cerrar y entraba mucha luz al momento de dormir,2022-12-01,5.0,Ecuador
Hotel Bellavista Quito,La ubicación y la atención Es necesario hacer algunos retoques de las habitaciones hacerlas más modernas algunas cosas son muy viejas,2022-12-01,4.5,Colombia
Hotel Bellavista Quito,Tiene una buen vista y buena ubicación Pocos enchufes en los dormitorios,2022-11-01,4.5,Ecuador
Hotel Bellavista Quito,"El poder convincente del propietario, patinador y todero del hotel, una sóla persona hace casi todo Las imagenes que muestran de las habitaciones, posiblemente sean sólo las de las mejores habitaciones que tienen, pero realmente la que nos tocó que fue la 102 y realmente no es buena, es una habitación muy fria, el calentador de la misma viene a funcionar al amanecer en una noche de frio y para acabar de completar el agua de la ducha sale fria, además el wifi no funciona y la señal de los celulares personales no entra en esa habitación.",2022-10-01,1.5,Colombia
Hotel Bellavista Quito,Good,2022-11-01,3.5,Ecuador
Hotel Bellavista Quito,Very Good,2022-11-01,4.0,Chile
Hotel Bellavista Quito,Good,2022-11-01,3.5,Ecuador
Hotel Bellavista Quito,Very Good,2022-11-01,4.0,Ecuador
Hotel Bellavista Quito,Very Good,2022-11-01,4.0,United States of America
Hotel Bellavista Quito,Exceptional,2022-10-01,5.0,Ecuador
Hotel Bellavista Quito,Pleasant,2022-11-01,3.0,Chile
Hotel Bellavista Quito,Fue muy agradable la estadía; muy limpia la habitación Las toallas estaban limpias pero ya muy utilizadas,2022-11-01,4.5,Ecuador
Wyndham Garden Quito,ubicación,2022-12-01,5.0,Ecuador
Wyndham Garden Quito,ubicación y atención estacionamiento muy congestionado,2022-12-01,4.5,Ecuador
Wyndham Garden Quito,Exceptional,2022-12-01,5.0,Ecuador
Wyndham Garden Quito,"Localização 
Vista do quarto
Atendimento dos funcionários 
Instalações Para melhorar sugiro trocar o piso de carpete por piso laminado.",2022-12-01,4.5,Brazil
Wyndham Garden Quito,El desayuno  y atención,2022-12-01,5.0,Ecuador
Wyndham Garden Quito,El desayuno espectacular,2022-12-01,5.0,Ecuador
Wyndham Garden Quito,Good,2022-12-01,3.5,Ecuador
Wyndham Garden Quito,Wonderful,2022-11-01,4.5,Ecuador
Wyndham Garden Quito,La comodidad de la habitación El estacionamiento,2022-11-01,4.5,Ecuador
Wyndham Garden Quito,La ubicación y amabilidad del personal,2022-11-01,4.5,Ecuador
Wyndham Garden Quito,Exceptional,2022-12-01,5.0,Ecuador
Wyndham Garden Quito,La comodidad El ruido,2022-12-01,3.5,Ecuador
Wyndham Garden Quito,Very Good,2022-12-01,4.0,Ecuador
Wyndham Garden Quito,Good,2022-12-01,3.5,Ecuador
Wyndham Garden Quito,Wonderful,2022-12-01,4.5,Brazil
Wyndham Garden Quito,"La ubicación, excelente Le faltaba algunos accesorios en el baño y la refrigeradora de la habitación estaba vacia",2022-12-01,4.5,Ecuador
Wyndham Garden Quito,El personal fue muy atento,2022-12-01,4.5,Ecuador
Wyndham Garden Quito,Un lindo lugar a muy buen precio,2022-12-01,4.5,Ecuador
Wyndham Garden Quito,Wonderful,2022-12-01,4.5,Ecuador
Wyndham Garden Quito,Exceptional,2022-12-01,5.0,Ecuador
Hotel Reina Isabel,Fair,2022-12-01,2.5,China
Hotel Reina Isabel,Wonderful,2022-11-01,4.5,Uruguay
Hotel Reina Isabel,"The location was good, with lots of walking areas available. Pretty much centre of the city  (which is very long) and not quick to get anywhere. Our rooms were always clean we were pleasantly greeted by all staff.
Hotel is in a good spot, competitvely priced but has some flaws.
 The internet is not great. Essentially had to sign in on our laptops several times and it would send us to Microsoft browser, then flake out a little while in, pretty frustrating system. The breakfast had some pros, like fresh juice and fruit, but the eggs were runny each morning and the bread/cheese choices were pretty plain. They keep one street entrance set of doors locked, so it was confusing for cabs and uber which would show up at an entrance and we were at the other side of the building. The windows are paper thin with poor seals, so you hear the party bus, dogs and bars pretty much through the night.",2022-12-01,3.5,Canada
Hotel Reina Isabel,"Nada mal personal. No me dieron soluciones, no tenia documento de mis hijos a la mano eran las de las 11 de la noche y me dejaron fuera del hotel mal personal. No me dieron soluciones, no tenia documento de mis hijos a la mano eran las de las 11 de la noche y me dejaron fuera del hotel",2022-11-01,0.5,Ecuador
Hotel Reina Isabel,Wonderful,2022-11-01,4.5,Argentina
Hotel Reina Isabel,Exceptional,2022-12-01,5.0,Chile
Hotel Reina Isabel,Exceptional,2022-12-01,5.0,Ecuador
Hotel Reina Isabel,la ubicacion el baño el agua fria,2022-12-01,3.5,Ecuador
Hotel Reina Isabel,"Localização, quarto confortável, boa vista dos arredores, café da manhã completo e variado, wi-fi incluída, check-in e check-out rápidos e sem burocracias Posição do vaso sanitário no banheiro",2022-12-01,4.5,Brazil
Hotel Reina Isabel,"Good safe location. Modern well equipped hotel with nice staff and good breakfast.
Nice spot in Quito
 Rooms: style over function. E.g. no hooks or shelves anywhere and big, glossy bathroom with limited places to put anything.",2022-12-01,4.0,United Kingdom
Hotel Reina Isabel,Exceptional,2022-12-01,5.0,France
Hotel Reina Isabel,Good,2022-11-01,3.5,Switzerland
Hotel Reina Isabel,"El desayuno Falta de servicio. No hay servicio de planchado de camisas, no me pudieron facilitar un adaptador para cargar celular y computadora ( me mandaron a una ferreteria a comprar)y la Wifi un desastre, todo el tiempo se desconecta y tenes que entrar a poner usuario y contraseña compicadisima.",2022-12-01,1.5,Argentina
Hotel Reina Isabel,Exceptional,2022-11-01,5.0,Brazil
Hotel Reina Isabel,Exceptional,2022-11-01,5.0,United States of America
Hotel Reina Isabel,Exceptional,2022-12-01,5.0,Ecuador
Hotel Reina Isabel,Exceptional,2022-11-01,5.0,Ecuador
Hotel Reina Isabel,Exceptional,2022-11-01,5.0,United States of America
Hotel Reina Isabel,Exceptional,2022-12-01,5.0,Guatemala
Hotel Reina Isabel,Wonderful,2022-12-01,4.5,France
Edificio Tofino,El Sector y la comodidad El que toca dejar garantia,2022-12-01,4.5,Ecuador
Edificio Tofino,"La conexión con aplicaciones en el tv
cercanía a centros comerciales valor dejado en garantía es igual al valor de la estadía",2022-12-01,4.0,Ecuador
Edificio Tofino,Very Good,2022-12-01,4.0,Spain
Edificio Tofino,"El espacio, la limpieza Por no leer no sabía que no ponían papel higiénico",2022-12-01,4.5,El Salvador
Edificio Tofino,Exceptional,2022-12-01,5.0,El Salvador
Edificio Tofino,Exceptional,2022-12-01,5.0,El Salvador
Edificio Tofino,de ligging drukte van de straat voor,2022-12-01,4.5,Netherlands
Edificio Tofino,"muy recomendable para familias numerosas, cerca de todo y el servicio exepcional, a pesar q solo fue un día mis hijos no se querian venir",2022-11-01,5.0,Ecuador
Edificio Tofino,nuevo y cómodo,2022-11-01,4.5,Ecuador
Edificio Tofino,Exceptional,2022-10-01,5.0,El Salvador
Edificio Tofino,Exceptional,2022-11-01,5.0,Spain
Edificio Tofino,"La ubicacion , las instalaciones Como soy soltero que no podia llevar a nadie al depar",2022-11-01,5.0,Ecuador
Edificio Tofino,Exceptional,2022-11-01,5.0,Ecuador
Edificio Tofino,Wonderful,2022-11-01,4.5,Ecuador
Edificio Tofino,Excelente atención y las instalaciones Nada,2022-11-01,5.0,Ecuador
Edificio Tofino,"Deberian tener una cobija extra, hizo demasiado frio y tuve que usar las toallas para abrigarme mas",2022-11-01,4.5,Ecuador
Edificio Tofino,Wonderful,2022-11-01,4.5,Ecuador
Edificio Tofino,Exceptional,2022-10-01,5.0,Ecuador
Edificio Tofino,amplio sin calefacción,2022-11-01,5.0,Ecuador
Edificio Tofino,"Nitidez excelente.
Ambiente familiar Precio un poco elevado",2022-11-01,5.0,Ecuador
Mercure Alameda Quito,Very Good,2022-11-01,4.0,Colombia
Mercure Alameda Quito,"good location. nice helpful staff. large room.
a good value in Quito.
 room was old and dated.",2022-11-01,4.0,United States of America
Mercure Alameda Quito,Exceptional,2022-10-01,5.0,Paraguay
Mercure Alameda Quito,Very Good,2022-12-01,4.0,Canada
Mercure Alameda Quito,"Great Hotel, Bedroom was great after my time in the Galapagos, my  time was to short to enjoy the facilities, just one day,  but would go back no problem.
Very Good
",2022-12-01,4.0,Ireland
Mercure Alameda Quito,"The hotel is located in nice area.The lobby boy who helps with the luggage was quite nice.
Outdated hotel, not worth the money you pay
 The furniture in the hotel is old and greasy. We had to ask twice to bring us bathrobes. The room was ordered for 2, but shampoos, soaps were for one. There is no welcoming water or minibar in the room. The restaurant in the hotel is quite disappointing.",2022-12-01,2.0,Russia
