,link,tipo,fecha_view,nombre_id,precio,direccion,puntuacion,descripcion,calficacion_tx,sitio_web,ciudad
16,https://www.tripadvisor.com///Hotel_Review-g644406-d1811314-Reviews-Quo_Vadis_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,Quo Vadis Hotel,85.0,"Av. Isidro Ayora y Av. 8 de Diciembre, Loja 110150 Ecuador",4.5,"Everyone needs a place to lay their weary head. For travelers visiting Loja, Quo Vadis Hotel is an excellent choice for rest and rejuvenation. Well-known for its romantic environment and proximity to great restaurants and attractions, Quo Vadis Hotel makes it easy to enjoy the best of Loja.As your “home away from home,” the small hotel rooms offer air conditioning, a minibar, and a refrigerator, and getting online is easy, with free wifi available.Guests have access to room service and a concierge while staying at Quo Vadis Hotel. In addition, Quo Vadis Hotel offers an on-site restaurant, which will help make your Loja trip additionally gratifying. And, as an added convenience, there is free parking available to guests.Given the close proximity to Iglesia San Francisco (1.2 mi), guests of Quo Vadis Hotel can easily experience one of Loja's most popular landmarks.Travelers looking to enjoy some tapas can head to Topoli Cafe. Otherwise, you may want to check out an Asian restaurant such as Alivinatu Spa Terapéutico - Restaurant.There is no shortage of things to do in the area: explore popular historic sites such as Puerta de la Ciudad.Quo Vadis Hotel is sure to make your visit to Loja one worth remembering.",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d1811314-Reviews-Quo_Vadis_Hotel-Loja_Loja_Province.html,loja
17,https://www.tripadvisor.com///Hotel_Review-g644406-d12189833-Reviews-Hacienda_Gonzabal-Loja_Loja_Province.html,hotel,2022-10-31,Hacienda Gonzabal,42.0,"Via Taquil Chuquiribamba Barrio Gonzabal s/n, Loja 110160 Ecuador",5.0,"Offering mountain views, Hacienda Gonzabal 34 km from Loja features accommodation and a garden. Opening to a terrace with garden views, all units are fitted with a kitchen with an oven and a microwave.",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d12189833-Reviews-Hacienda_Gonzabal-Loja_Loja_Province.html,loja
18,https://www.tripadvisor.com///Hotel_Review-g644406-d16679182-Reviews-Hostal_Camil-Loja_Loja_Province.html,hotel,2022-10-31,Hostal Camil,37.5,"223-102 18 de Noviembre Between Gonzanama and Chile, Loja Ecuador",4.0,"Featuring a terrace, HOSTAL CAMIL offers rooms in Loja, 1.5 km from Loja and 3 km from Noraspamba. Among the facilities at this property are a 24-hour front desk and dry cleaning services, along with free WiFi throughout the property.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d16679182-Reviews-Hostal_Camil-Loja_Loja_Province.html,loja
19,https://www.tripadvisor.com///Hotel_Review-g644406-d2689725-Reviews-Grand_Hotel_Loja-Loja_Loja_Province.html,hotel,2022-10-31,Grand Hotel Loja,38.5,"Av. Manuel Agustin Aguirre y Rocafuerte esquina, Loja 110150 Ecuador",3.5,"The Grand Hotel Loja has comfortable and spacious rooms, suites, with private bathroom, cable TV, unlimited WIFI internet, room service, cafeteria, restaurant, rooms for all kinds of events, business center, laundry, private parking and more services for you to your stay is pleasant, our hotel is in the center of the city of Loja and 40 minutes from the airport in the city of Catmayo. The Grand Hotel Loja is the best place to stay in the city of Loja and fully enjoy our hospitality, quality and personalized service. Taste our typical foods such as Repe Lojano, cecina, mil con quesilo and a delicious horchata, meals that we prepare with the high quality, hygiene and service that characterizes us. They undoubtedly make the Grand Hotel Loja an obligatory stop for national and international tourists.",Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d2689725-Reviews-Grand_Hotel_Loja-Loja_Loja_Province.html,loja
20,https://www.tripadvisor.com///Hotel_Review-g644406-d4267125-Reviews-San_Sebastian_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,San Sebastian Hotel,54.5,"De Noviembre S/N y Azuay 18, Loja 110150 Ecuador",3.5,Hotel San Sebastian.,Very good,https://www.tripadvisor.com///Hotel_Review-g644406-d4267125-Reviews-San_Sebastian_Hotel-Loja_Loja_Province.html,loja
21,https://www.tripadvisor.com///Hotel_Review-g644406-d7707597-Reviews-Floy_s_International_Hotel-Loja_Loja_Province.html,hotel,2022-10-31,Floy's International Hotel,45.0,"Cnr 18 de Noviembre & Valdivieso, Loja 110150 Ecuador",4.5,"Floy's International Hotel is an excellent choice for travelers visiting Loja, offering a family-friendly environment alongside many helpful amenities designed to enhance your stay.For those interested in checking out Plaza Parque Central (1.8 mi) while visiting Loja, Floy's International Hotel is a short distance away.The rooms offer a desk, and getting online is possible, as free wifi is available, allowing you to rest and refresh with ease.Floy's International Hotel features a 24 hour front desk and a coffee shop. In addition, as a valued Floy's International Hotel guest, you can enjoy a hot tub and an on-site restaurant that are available on-site. Guests arriving by vehicle have access to free parking.While in Loja be sure to experience local tapas favorites at Topoli Cafe.Loja is also home to Puerta de la Ciudad, a popular architectural building that is not too far from Floy's International Hotel.Enjoy your stay in Loja!",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d7707597-Reviews-Floy_s_International_Hotel-Loja_Loja_Province.html,loja
22,https://www.tripadvisor.com///Hotel_Review-g644406-d11877248-Reviews-Hotel_Caluva-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Caluva,27.5,"Ramon Pinto 07/15, Loja 110150 Ecuador",4.5, Featuring free WiFi Hotel Caluva offers accommodation in downtown Loja. Welcome drinks are offered on arrival. The rooms have a flat-screen TV with cable channels. You will find a coffee machine in the room.,Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d11877248-Reviews-Hotel_Caluva-Loja_Loja_Province.html,loja
23,https://www.tripadvisor.com///Hotel_Review-g644406-d951062-Reviews-Hotel_Bombuscaro-Loja_Loja_Province.html,hotel,2022-10-31,Hotel Bombuscaro,36.5,"De Agosto y Av. Universitaria 10, Loja 110150 Ecuador",3.0,"See why so many travelers make Hotel Bombuscaro their hotel of choice when visiting Loja. Providing an ideal mix of value, comfort and convenience, it offers a budget friendly setting with an array of amenities designed for travelers like you.You’ll enjoy relaxing rooms that offer a minibar, a seating area, and a desk, and you can stay connected during your stay as Hotel Bombuscaro offers guests free wifi.The hotel features a 24 hour front desk and executive lounge access.Given the close proximity to Plaza Parque Central (1.6 mi), guests of Hotel Bombuscaro can easily experience one of Loja's most popular landmarks.Travelers looking to enjoy some ribs can head to Mama Lola or Dumas Trattoria & Restaurant. Otherwise, you may want to check out a cafe such as Tamal Lojano, Cafe Bourbon Arte Latte, or Emporio Lojano.During your visit, be sure to check out popular attractions like Parque Recreacional Jipiro (1.0 mi), Puerta de la Ciudad (0.3 mi), and Iglesia San Francisco (0.4 mi), which are all within walking distance of the hotel.We’re sure you’ll enjoy your stay at Hotel Bombuscaro as you experience all of the things Loja has to offer.",Average,https://www.tripadvisor.com///Hotel_Review-g644406-d951062-Reviews-Hotel_Bombuscaro-Loja_Loja_Province.html,loja
25,https://www.tripadvisor.com///Hotel_Review-g644406-d1239597-Reviews-Sonesta_Hotel_Loja-Loja_Loja_Province.html,hotel,2022-10-31,Sonesta Hotel Loja,89.5,"Av. Zoilo Rodriguez y Antisana, Loja 110150 Ecuador",4.5,"Sonesta International Hotels Corporation is further expanding its international portfolio and footprint in South America with the announcement of Sonesta Hotel Loja, formerly known Howard Johnson Loja,the brand’s second property in the country of Ecuador. Located 250 miles southeast from the major port city of Guayaquil. Loja is the capital city the country’s southernmost province by the same name, which shares a border with Peru and is considered the administrative headquarters of the region. Its proximity just five minutes from the center of the city, near the Zamora River and many key attractions and businesses makes it a great choice for both business and leisure travelers. The hotel features 73 fully equipped guest rooms including four suites. Guests are greeted with a variety of on-site amenities such as a full-service restaurant, bar/lounge, deli and bakery, business center, gym, pool, turkish bath and steam to enjoy, relax and unwind after a day of work or sightseeing.",Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d1239597-Reviews-Sonesta_Hotel_Loja-Loja_Loja_Province.html,loja
26,https://www.tripadvisor.com///Hotel_Review-g644406-d23806734-Reviews-Casa_Bolivar_Hotel_Museo-Loja_Loja_Province.html,hotel,2022-10-31,Casa Bolivar Hotel Museo,92.5,"Bolívar y Colón Esquina, Loja 110101 Ecuador",4.5,,Excellent,https://www.tripadvisor.com///Hotel_Review-g644406-d23806734-Reviews-Casa_Bolivar_Hotel_Museo-Loja_Loja_Province.html,loja
27,https://www.tripadvisor.com///Hotel_Review-g1028592-d3953842-Reviews-Hosteria_Paraiso-Vilcabamba_Loja_Province.html,hotel,2022-10-31,Hosteria Paraiso,65.0,"Avenida Eterna Juventud Junto al Parque de la Madre, Vilcabamba 110161 Ecuador",4.5,"Vilcabamba is the perfect place to rest, relax and reconnect with nature. Hostería Paraíso invites you to enjoy the magic of the valley of longevity with us. In our facilities, you can stay in our comfortable cabins, receive a massage in our Bioenergetic Pyramid, enjoy the beautiful climate of the valley in the pool area or taste the great variety of typical dishes in our restaurant. In the same way, we can advise you on any activity that you would like to do, like hiking around the valley, horseback riding, climbing to Mandango and more! Hope to see you soon!",Excellent,https://www.tripadvisor.com///Hotel_Review-g1028592-d3953842-Reviews-Hosteria_Paraiso-Vilcabamba_Loja_Province.html,loja
0,https://www.tripadvisor.com///Hotel_Review-g297538-d5985355-Reviews-Mantahost_Hotel-Manta_Manabi_Province.html,hotel,2022-10-31,Mantahost Hotel,148.5,"Km 1.5 Via Barbasquillo, Manta 130802 Ecuador",4.5,"With its oceanfront location just 4 km from Manta city, MantaHost Hotel provides accommodation with balconies offering Pacific Ocean views. It features an outdoor swimming pool. The hotel's restaurant serves a daily buffet breakfast and regional and international dishes during the evening. A free welcome drink and exotic cocktails are served in the lobby bar. Free private parking is possible at the MantaHost and a shuttle service is available upon request. Eloy Alfaro de Manta Airport is a 25-minute drive from the hotel.",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d5985355-Reviews-Mantahost_Hotel-Manta_Manabi_Province.html,manta
1,https://www.tripadvisor.com///Hotel_Review-g297538-d668015-Reviews-Balandra_Hotel-Manta_Manabi_Province.html,hotel,2022-10-31,Balandra Hotel,114.5,"Calle 20 y Avenida 7 Barrio Cordoba, Manta 130802 Ecuador",4.5,"The best hotel in Manta with first class service, surrounded by nature and with a pefect location for tourists or business guests.",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d668015-Reviews-Balandra_Hotel-Manta_Manabi_Province.html,manta
2,https://www.tripadvisor.com///Hotel_Review-g297538-d8548933-Reviews-Hotel_Poseidon-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Poseidon,147.0,"Via Barbasquillo km 1. 5, Manta 130802 Ecuador",4.0,"Finding an ideal luxury hotel in Manta does not have to be difficult. Welcome to Hotel Poseidon, a nice option for travelers like you.Hotel Poseidon offers guests an array of room amenities including a minibar and air conditioning, and getting online is possible, as free wifi is available.The hotel offers a 24 hour front desk, room service, and baggage storage, to make your visit even more pleasant. The property also features a pool and a poolside bar. Guests arriving by vehicle have access to free parking.If you’re looking for a seafood restaurant, consider a visit to El Resero Rincón Argentino, Finisterre, or Restaurante Las Velas CÍA LTDA, which are all conveniently located a short distance from Hotel Poseidon.Best of all, Hotel Poseidon makes it easy to experience some great Manta attractions like Museo del Banco Central, which is a popular history museum.Hotel Poseidon puts the best of Manta at your fingertips, making your stay both relaxing and enjoyable.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d8548933-Reviews-Hotel_Poseidon-Manta_Manabi_Province.html,manta
3,https://www.tripadvisor.com///Hotel_Review-g297538-d1098541-Reviews-Hotel_Vistalmar_by_Zigo-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Vistalmar by Zigo,108.0,"Calle M1 y Av. 24 Playa Murcielago, Manta 130802 Ecuador",4.0,"Located in the heart of Manta, Ecuador. It is a small boutique hotel with privileged pacific ocean view, it was built on top of a cliff next to the most modern and new skyline of the city. It is a quite and private hotel that offers our guest the opportunity to relax and enjoy of the sun and the warm Ecuadorian weather. Vistalmar Hotel is steps away from Murcielago Beach and walking distance from banks, supermarkets, restaurants and bars. Manta's international airport is no more than 10 minutes away on car and Manta's port is less than 5 minutes away. Enjoy whale watching, ocean view pool, diving, year long Ecuadorian warm weather on this small but precious boutique Hotel. All of our rooms are equipped with satellite TV, WiFi, modern and spacious accommodations.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d1098541-Reviews-Hotel_Vistalmar_by_Zigo-Manta_Manabi_Province.html,manta
4,https://www.tripadvisor.com///Hotel_Review-g297538-d12148845-Reviews-Wyndham_Manta_Sail_Plaza_Hotel_and_Convention_Center-Manta_Manabi_Province.html,hotel,2022-10-31,Wyndham Manta Sail Plaza Hotel and Convention Center,162.0,"Via a Barbasquillo Km 1. 7, Manta 130802 Ecuador",4.0,"The most important Pacific Coast hotel, the Wyndham Manta Sail Plaza & Convention Center is located in front of the sea in the Port of Manta, one of the most important Ports in Ecuador. Surrounded by wonderful beaches, the hotel has two restaurants, one All-Inclusive and one Executive. Two bars are near the restaurants. Also, one pool bar, an outdoor pool and a kid’s pool. Our Convention Center has 14 meeting rooms, capacity until 3000 thousand people. A complete game room for children and adults, our discotheque and karaoke will be part of your stay.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d12148845-Reviews-Wyndham_Manta_Sail_Plaza_Hotel_and_Convention_Center-Manta_Manabi_Province.html,manta
5,https://www.tripadvisor.com///Hotel_Review-g297538-d7168603-Reviews-Hostal_Casa_Umina-Manta_Manabi_Province.html,hotel,2022-10-31,Hostal Casa Umina,47.5,"Flavio Reyes y Calle 31 Next to Cafelito, Manta 130215 Ecuador",4.5,"Confortables rooms, AC, warm water, free Wi Fi, free private parking, situated at the end of Ave. Flavio Reyes in the way to the luxury hostel like sail plaza of whyndham, Poseido and Manta Host. Close to the most beautiful beaches and shopping malls. From $ 40 per person incluiding multiple Accommodation",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d7168603-Reviews-Hostal_Casa_Umina-Manta_Manabi_Province.html,manta
6,https://www.tripadvisor.com///Hotel_Review-g297538-d4227539-Reviews-Hotel_Perla_Spondylus-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Perla Spondylus,118.0,"Calle 15 y Avenida 3, Manta 130802 Ecuador",4.0,"Spondylus Perla Hotel is located in the heart of Manta , 100 meters from the financial district and 500 meters from Playa El Murcielago and Manta Cultural Museum. It is 10 minutes drive from Eloy Alfaro Airport and 30 minutes from Montecristi. Offers breakfast , wifi and is a complimentary parking . Comfortable suites and rooms. Some with large windows overlooking the sea. There are elevator and 2 rooms for disabled guests . Business center and meeting rooms and conferences. Our La Perla Restaurant serves regional specialties.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d4227539-Reviews-Hotel_Perla_Spondylus-Manta_Manabi_Province.html,manta
7,https://www.tripadvisor.com///Hotel_Review-g3205055-d1925068-Reviews-Villa_Kite_Resort-Santa_Marianita_Manta_Manabi_Province.html,hotel,2022-10-31,Villa Kite Resort,89.5,"Av Malecoon s/n Playa Santa Marianita, Santa Marianita, Manta 130852 Ecuador",3.5,"We are located at Santa Marianita`s beach, beside hotel service we also offer restaurant & bar services, we have our own Kitesurf, S.U.P and Surf School. Regarding our rooms, we have several options available (depending of number of people), they all have private bathroom and air conditioning. During your stay guests can make use of our facilities: open wi-fi, swimming poor for adults & children, bar, pool and our front sea cabin.",Very good,https://www.tripadvisor.com///Hotel_Review-g3205055-d1925068-Reviews-Villa_Kite_Resort-Santa_Marianita_Manta_Manabi_Province.html,manta
8,https://www.tripadvisor.com///Hotel_Review-g297538-d6548618-Reviews-Hostal_Blue_Pacific-Manta_Manabi_Province.html,hotel,2022-10-31,Hostal Blue Pacific,59.0,"Av Flavio Reyes y calle 29 # 2806, Manta 130802 Ecuador",4.5,"The Pacific Blue Inn is a new concept in accommodation that offers accommodation with spacious, modern and comfortable rooms; creating the perfect marriage of comfort and accessibility. Its privileged location allows you to be a few steps bat beach, restaurants, bars, clubs, airlines and AEROGAL agencies as tame, near the shopping blanket,-financial area and downtown, 10 minutes from Eloy Alfaro Airport. For a charming, romantic an innovative guest nights and warm people. Manta is always brilliant magic, color and charm to give visitors a fascinating experience.",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d6548618-Reviews-Hostal_Blue_Pacific-Manta_Manabi_Province.html,manta
9,https://www.tripadvisor.com///Hotel_Review-g297538-d7245670-Reviews-Hostal_Casa_Latina-Manta_Manabi_Province.html,hotel,2022-10-31,Hostal Casa Latina,45.0,"Calle 26 Avenida Flavio Reyes, Manta 130802 Ecuador",3.5,"Looking for a place to stay in Manta? Then look no further than Hostal Casa Latina, a family-friendly inn that brings the best of Manta to your doorstep.Hostal Casa Latina is a family-friendly inn offering air conditioning in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The inn features a 24 hour front desk, room service, and a sun terrace. Plus, guests can enjoy a lounge, which has made this a popular choice among travelers visiting Manta. For guests with a vehicle, a parking garage is available.When you’re feeling hungry, be sure to check out Princeps Restaurante, which is a Mediterranean restaurant that is popular with locals and out-of-towners alike.Best of all, Hostal Casa Latina makes it easy to experience some great Manta attractions like Museo del Banco Central, which is a popular history museum.We’re sure you’ll enjoy your stay at Hostal Casa Latina as you experience everything Manta has to offer.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d7245670-Reviews-Hostal_Casa_Latina-Manta_Manabi_Province.html,manta
10,https://www.tripadvisor.com///Hotel_Review-g3205055-d12122486-Reviews-Soga_Hostal-Santa_Marianita_Manta_Manabi_Province.html,hotel,2022-10-31,Soga Hostal,41.5,"Ruta del Spondylus 0, Santa Marianita, Manta 130852 Ecuador",5.0,"Relaxing and peaceful place, where you can have a awesome time, do online work, watch tv, go to the beach, do kite surf, or just stay in the hammocks. We have diferents type of rooms and the prices vary depending of the services, the basic rooms has a share bathrroms with fan, we also have rooms with private bathrooms, rooms with tv and a/c, etc. Santa Marianita is a beach where local people are dedicated to fishing, people are friendly, it is a safe and very quiet place. The space Soga Lounge is a hostel in playa santa marianita has Rustico style rooms of wood and bamboo, we have different types of rooms the simplest have double bed, fan and shared bathroom, we also have rooms with private bathroom, a / c, upon request of customers. We have hamacas area where you can work on your computer, phone, tablet, etc, you can also rest, go to the beach or maybe see tv in the comunal area. Guest access comunal tv, hamacks, kitchen all that you can use at no cost Interaction with guests",Excellent,https://www.tripadvisor.com///Hotel_Review-g3205055-d12122486-Reviews-Soga_Hostal-Santa_Marianita_Manta_Manabi_Province.html,manta
11,https://www.tripadvisor.com///Hotel_Review-g297538-d1169001-Reviews-Antares_Hostal-Manta_Manabi_Province.html,hotel,2022-10-31,Antares Hostal,65.5,"Av. Flavio Reyes y Calle 29, Manta 130802 Ecuador",3.5,"Antares Hotel & Spa, is a place created to make you feel like home, in some way you will be at a family house, but with the hotel services. We are near to the beach, airport and down town, but far away from the noise.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d1169001-Reviews-Antares_Hostal-Manta_Manabi_Province.html,manta
12,https://www.tripadvisor.com///Hotel_Review-g297538-d23682401-Reviews-Hotel_Voyager_Manta-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Voyager Manta,56.5,"Calle 24 A Esquina Avenida M2, Manta 130802 Ecuador",4.0,,Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d23682401-Reviews-Hotel_Voyager_Manta-Manta_Manabi_Province.html,manta
13,https://www.tripadvisor.com///Hotel_Review-g297538-d12637161-Reviews-Hotel_Rishuo-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Rishuo,85.0,"Calle Principal Av. Colon Playa de Santa Marianita, Manta 130852 Ecuador",4.5,"Featuring free WiFi throughout the property, Hotel Rishuo is located in Santa Marianita in Manta, 14 km from Murcielago Beach. The hotel has an year-round outdoor pool, and guests can enjoy a meal at the restaurant. Free private parking is available on site. The rooms come with a flat-screen TV with cable channels. All the rooms have sea view.",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d12637161-Reviews-Hotel_Rishuo-Manta_Manabi_Province.html,manta
14,https://www.tripadvisor.com///Hotel_Review-g297538-d6684166-Reviews-Hostal_Rosa_Mar-Manta_Manabi_Province.html,hotel,2022-10-31,Hostal Rosa Mar,30.5,"Av. 4 de Noviembre entre Calle 319-320, Manta 130802 Ecuador",4.0,"Welcome to Hostal Rosa Mar, your Manta “home away from home.” Hostal Rosa Mar aims to make your visit as relaxing and enjoyable as possible, which is why so many guests continue to come back year after year.Free wifi is offered to guests, and rooms at Hostal Rosa Mar offer air conditioning.During your stay, take advantage of some of the amenities offered, including a 24 hour front desk and a coffee shop. Guests of Hostal Rosa Mar are also welcome to enjoy a snack bar, located on site. For travelers arriving by car, a parking garage is available.If you like seafood restaurants, Hostal Rosa Mar is conveniently located near Picanteria El Marino, Alcatraz, and Finisterre.Hostal Rosa Mar puts the best of Manta at your fingertips, making your stay both relaxing and enjoyable.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d6684166-Reviews-Hostal_Rosa_Mar-Manta_Manabi_Province.html,manta
15,https://www.tripadvisor.com///Hotel_Review-g297538-d6548618-Reviews-Hostal_Blue_Pacific-Manta_Manabi_Province.html,hotel,2022-10-31,Hostal Blue Pacific,59.0,"Av Flavio Reyes y calle 29 # 2806, Manta 130802 Ecuador",4.5,"The Pacific Blue Inn is a new concept in accommodation that offers accommodation with spacious, modern and comfortable rooms; creating the perfect marriage of comfort and accessibility. Its privileged location allows you to be a few steps bat beach, restaurants, bars, clubs, airlines and AEROGAL agencies as tame, near the shopping blanket,-financial area and downtown, 10 minutes from Eloy Alfaro Airport. For a charming, romantic an innovative guest nights and warm people. Manta is always brilliant magic, color and charm to give visitors a fascinating experience.",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d6548618-Reviews-Hostal_Blue_Pacific-Manta_Manabi_Province.html,manta
16,https://www.tripadvisor.com///Hotel_Review-g297538-d12912952-Reviews-El_Naufrago-Manta_Manabi_Province.html,hotel,2022-10-31,El Naufrago,25.5,"Circunvalacion Arcadio Dias, lote 22, manzana U, Manta 999999 Ecuador",3.5,"Set in Manta, 1.4 km from Barbasquillo, Hostal El Naufrago 1 offers accommodation with a bar, free private parking, a shared lounge and a garden. Featuring room service, this property also provides guests with a barbecue.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d12912952-Reviews-El_Naufrago-Manta_Manabi_Province.html,manta
17,https://www.tripadvisor.com///Hotel_Review-g297538-d3699670-Reviews-Hotel_Mar_Azul-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Mar Azul,105.5,"Calle 22 y Avenida 8 Ingresando por la av. Flavio Reyes, Manta 130802 Ecuador",3.5,"Looking for a place to stay in Manta? Then look no further than Hotel Mar Azul, a small hotel that brings the best of Manta to your doorstep.Hotel Mar Azul is a small hotel offering air conditioning, a minibar, and a refrigerator in the rooms, and it is easy to stay connected during your stay as free wifi is offered to guests.The small hotel features a 24 hour front desk, room service, and a concierge. Plus, guests can enjoy a pool and free breakfast, which have made this a popular choice among travelers visiting Manta. For guests with a vehicle, free parking is available.While in Manta, you may want to check out some of the restaurants that are a short walk away from Hotel Mar Azul, including Restaurante Martinica (0.9 mi), Restaurante Las Velas CÍA LTDA (0.2 mi), and Finisterre (0.5 mi).If you’re looking for something to do, Museo del Banco Central (0.2 mi) is a nice way to spend some time, and it is within walking distance of Hotel Mar Azul.We’re sure you’ll enjoy your stay at Hotel Mar Azul as you experience everything Manta has to offer.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d3699670-Reviews-Hotel_Mar_Azul-Manta_Manabi_Province.html,manta
18,https://www.tripadvisor.com///Hotel_Review-g297538-d7224461-Reviews-Hostal_Manakin-Manta_Manabi_Province.html,hotel,2022-10-31,Hostal Manakin,73.0,"Street 20 Avn 12( Next to TV Cable), Manta 130802 Ecuador",3.5,"Hostal Manakin is a small and comfortable place that ofter economic and reasonable prices, our rooms are always clean and provided with free Wi-Fi, air conditioner, private bathrooms that have free shampoo and soap, TV, room service, daily cleaning. We expect you to relax in our garden and to work out in the gym (which is free) next door, and to enjoy a pleasant walk in the beach.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d7224461-Reviews-Hostal_Manakin-Manta_Manabi_Province.html,manta
19,https://www.tripadvisor.com///Hotel_Review-g297538-d12436689-Reviews-Manta_Airport_Hotel-Manta_Manabi_Province.html,hotel,2022-10-31,Manta Airport Hotel,56.0,"Via al Palmar, Manta 130802 Ecuador",4.0,"Set in Manta, 7.4 km from Manta Harbour, Manta Airport Hotel offers accommodation with a restaurant, free private parking, an outdoor swimming pool and a shared lounge.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d12436689-Reviews-Manta_Airport_Hotel-Manta_Manabi_Province.html,manta
20,https://www.tripadvisor.com///Hotel_Review-g297538-d12930788-Reviews-Hotel_Oceanik-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Oceanik,47.0,"Calle 15 avenida 10 y 11, Manta 130802 Ecuador",4.0,"If you’re looking for a guest house in Manta, look no further than Hotel Oceanik.Guest rooms offer air conditioning, and Hotel Oceanik makes getting online easy as free wifi is available.You can also take advantage of some of the amenities offered by the guest house, including a 24 hour front desk and baggage storage. In addition, guests can enjoy a hot tub and an on-site restaurant during their visit. As an added convenience, there is free private parking available nearby.While you’re here, be sure to check out Princeps Restaurante, one of the Mediterranean restaurants that can be found in Manta, which is a short distance from Hotel Oceanik.Plus, during your trip, don't forget to check out Museo del Banco Central (0.5 mi), a popular attraction that is within walking distance of Hotel Oceanik.The staff at Hotel Oceanik looks forward to serving you during your upcoming visit.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d12930788-Reviews-Hotel_Oceanik-Manta_Manabi_Province.html,manta
21,https://www.tripadvisor.com///Hotel_Review-g297538-d7021232-Reviews-Hotel_Los_Almendros-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Los Almendros,107.0,"Calle 17 y Avenida 22, Manta 130802 Ecuador",3.5,"Hotel close to everything, especially if you are traveling on business, comfortable and elegant with high speed internet access. If you like to do exercise in the morning or swim you can do so in our gym or pool. Breakfast in our restaurant from 6:30 am and do not preocuopes because included.",Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d7021232-Reviews-Hotel_Los_Almendros-Manta_Manabi_Province.html,manta
22,https://www.tripadvisor.com///Hotel_Review-g297538-d13360850-Reviews-Hotel_Stella_Blu-Manta_Manabi_Province.html,hotel,2022-10-31,Hotel Stella Blu,46.5,"Avenida Universidad 4 Calle Universidad 7, Manta 130802 Ecuador",5.0,"Looking for a place to stay in Manta? Then look no further than Stella Blu, a small hotel that brings the best of Manta to your doorstep.Guest rooms offer amenities such as a flat screen TV, a kitchenette, and air conditioning, and guests can go online with free wifi offered by the small hotel.The property also boasts a pool and free breakfast, to help make your stay more enjoyable. If you are driving to Stella Blu, free parking is available.While you’re here, be sure to check out Princeps Restaurante, one of the Mediterranean restaurants that can be found in Manta, which is a short distance from Stella Blu.Looking to explore? Then look no further than Museo del Banco Central (0.8 mi), which is a popular Manta attraction – and it is conveniently located within walking distance of the small hotel.We’re sure you’ll enjoy your stay at Stella Blu as you experience everything Manta has to offer.",Excellent,https://www.tripadvisor.com///Hotel_Review-g297538-d13360850-Reviews-Hotel_Stella_Blu-Manta_Manabi_Province.html,manta
23,https://www.tripadvisor.com///Hotel_Review-g297538-d6375203-Reviews-Golden_Mar_Hospedaje_Lodging-Manta_Manabi_Province.html,hotel,2022-10-31,Golden Mar Hospedaje - Lodging,64.0,"Ave. M1 y Calle 24 Frente al Ed. Santorini, Manta 130802 Ecuador",3.5,,Very good,https://www.tripadvisor.com///Hotel_Review-g297538-d6375203-Reviews-Golden_Mar_Hospedaje_Lodging-Manta_Manabi_Province.html,manta
